printing l1
{Gene21_UP,Gene2_Down} : 42
{Gene88_Down,Gene76_Down} : 46
{Gene54_UP,Gene74_Down} : 40
{Gene54_UP,Gene97_Down} : 41
{Gene94_UP,Gene32_Down} : 49
{Gene96_Down,Gene25_UP} : 40
{Gene13_Down,Gene77_UP} : 40
{Gene47_UP,Gene1_UP} : 49
{Gene11_Down,Gene38_Down} : 40
{Gene81_UP,Gene80_Down} : 41
{Gene80_Down,Gene87_UP} : 41
{Gene82_Down,Gene32_Down} : 42
{Gene99_UP,Gene59_UP} : 45
{Gene38_Down,Gene66_UP} : 45
{Gene89_UP,Gene8_UP} : 40
{Gene91_UP,Gene28_Down} : 46
{Gene10_Down,Gene28_Down} : 51
{Gene16_Down,Gene10_Down} : 41
{Gene94_UP,Gene70_Down} : 44
{Gene71_UP,Gene91_UP} : 42
{Gene68_Down,Gene54_UP} : 40
{Gene80_Down,Gene67_UP} : 43
{Gene28_Down,Gene37_UP} : 43
{Gene47_UP,Gene52_Down} : 45
{Gene1_UP,Gene41_Down} : 47
{Gene67_UP,Gene13_Down} : 40
{Gene59_UP,Gene63_UP} : 40
{Gene21_UP,Gene13_Down} : 45
{Gene65_Down,Gene70_Down} : 47
{Gene2_Down,Gene52_Down} : 46
{Gene95_Down,Gene28_Down} : 43
{Gene67_UP,Gene52_Down} : 44
{Gene67_UP,Gene47_UP} : 42
{Gene2_Down,Gene68_Down} : 45
{Gene72_UP,Gene47_UP} : 46
{Gene28_Down,Gene21_UP} : 47
{Gene28_Down,Gene23_UP} : 40
{Gene80_Down,Gene76_Down} : 41
{Gene87_UP,Gene28_Down} : 52
{Gene92_Down,Gene72_UP} : 41
{Gene32_Down,Gene54_UP} : 45
{Gene47_UP,Gene13_Down} : 43
{Gene59_UP,Gene35_Down} : 41
{Gene82_Down,Gene28_Down} : 48
{Gene36_UP,Gene72_UP} : 49
{Gene54_UP,Gene77_UP} : 40
{Gene52_Down,Gene41_Down} : 47
{Gene78_UP,Gene66_UP} : 40
{Gene38_Down,Gene45_UP} : 43
{Gene52_Down,Gene99_UP} : 42
{Gene86_Down,Gene28_Down} : 40
{Gene38_Down,Gene26_UP} : 41
{Gene38_Down,Gene68_Down} : 44
{Gene80_Down,Gene32_Down} : 42
{Gene29_Down,Gene28_Down} : 40
{Gene82_Down,Gene88_Down} : 46
{Gene80_Down,Gene59_UP} : 48
{Gene80_Down,Gene72_UP} : 44
{Gene87_UP,Gene91_UP} : 43
{Gene94_UP,Gene28_Down} : 43
{Gene24_Down,Gene41_Down} : 43
{Gene91_UP,Gene71_UP} : 42
{Gene72_UP,Gene86_Down} : 41
{Gene14_UP,Gene38_Down} : 40
{Gene80_Down,Gene24_Down} : 45
{Gene96_Down,Gene97_Down} : 46
{Gene37_UP,Gene87_UP} : 40
{Gene72_UP,Gene8_UP} : 47
{Gene82_Down,Gene21_UP} : 43
{Gene37_UP,Gene54_UP} : 40
{Gene47_UP,Gene78_UP} : 41
{Gene84_UP,Gene1_UP} : 43
{Gene2_Down,Gene72_UP} : 49
{Gene28_Down,Gene97_Down} : 43
{Gene87_UP,Gene80_Down} : 41
{Gene79_Down,Gene72_UP} : 42
{Gene13_Down,Gene51_Down} : 41
{Gene23_UP,Gene38_Down} : 41
{Gene59_UP,Gene21_UP} : 46
{Gene68_Down,Gene6_UP} : 44
{Gene77_UP,Gene8_UP} : 41
{Gene94_UP,Gene6_UP} : 44
{Gene54_UP,Gene68_Down} : 40
{Gene47_UP,Gene94_UP} : 44
{Gene2_Down,Gene59_UP} : 48
{Gene21_UP,Gene52_Down} : 41
{Gene28_Down,Gene86_Down} : 40
{Gene32_Down,Gene45_UP} : 42
{Gene95_Down,Gene8_UP} : 43
{Gene28_Down,Gene55_UP} : 40
{Gene6_UP,Gene38_Down} : 50
{Gene13_Down,Gene8_UP} : 40
{Gene6_UP,Gene23_UP} : 40
{Gene68_Down,Gene70_Down} : 40
{Gene28_Down,Gene48_UP} : 40
{Gene38_Down,Gene77_UP} : 42
{Gene41_Down,Gene24_Down} : 43
{Gene91_UP,Gene94_UP} : 44
{Gene16_Down,Gene72_UP} : 48
{Gene16_Down,Gene28_Down} : 41
{Gene82_Down,Gene38_Down} : 48
{Gene16_Down,Gene96_Down} : 44
{Gene94_UP,Gene10_Down} : 50
{Gene81_UP,Gene38_Down} : 44
{Gene78_UP,Gene72_UP} : 44
{Gene42_Down,Gene59_UP} : 40
{Gene59_UP,Gene48_UP} : 43
{Gene25_UP,Gene96_Down} : 40
{Gene67_UP,Gene88_Down} : 44
{Gene78_UP,Gene96_Down} : 47
{Gene2_Down,Gene1_UP} : 46
{Gene1_UP,Gene6_UP} : 49
{Gene58_Down,Gene72_UP} : 47
{Gene10_Down,Gene51_Down} : 40
{Gene2_Down,Gene94_UP} : 42
{Gene87_UP,Gene17_UP} : 42
{Gene32_Down,Gene80_Down} : 42
{Gene21_UP,Gene94_UP} : 43
{Gene88_Down,Gene38_Down} : 50
{Gene16_Down,Gene59_UP} : 46
{Gene32_Down,Gene41_Down} : 43
{Gene59_UP,Gene58_Down} : 49
{Gene36_UP,Gene10_Down} : 40
{Gene69_Down,Gene70_Down} : 40
{Gene13_Down,Gene2_Down} : 47
{Gene10_Down,Gene2_Down} : 48
{Gene96_Down,Gene65_Down} : 43
{Gene41_Down,Gene52_Down} : 47
{Gene10_Down,Gene82_Down} : 45
{Gene78_UP,Gene59_UP} : 44
{Gene59_UP,Gene86_Down} : 42
{Gene55_UP,Gene28_Down} : 40
{Gene59_UP,Gene54_UP} : 49
{Gene96_Down,Gene14_UP} : 40
{Gene88_Down,Gene24_Down} : 50
{Gene82_Down,Gene24_Down} : 40
{Gene97_Down,Gene8_UP} : 41
{Gene82_Down,Gene87_UP} : 43
{Gene6_UP,Gene21_UP} : 44
{Gene13_Down,Gene69_Down} : 42
{Gene2_Down,Gene21_UP} : 42
{Gene67_UP,Gene69_Down} : 41
{Gene72_UP,Gene36_UP} : 49
{Gene67_UP,Gene65_Down} : 45
{Gene10_Down,Gene69_Down} : 44
{Gene30_Down,Gene58_Down} : 41
{Gene72_UP,Gene41_Down} : 43
{Gene18_Down,Gene87_UP} : 40
{Gene38_Down,Gene10_Down} : 53
{Gene72_UP,Gene49_Down} : 43
{Gene52_Down,Gene54_UP} : 43
{Gene96_Down,Gene38_Down} : 46
{Gene13_Down,Gene15_Down} : 41
{Gene97_Down,Gene88_Down} : 40
{Gene72_UP,Gene4_Down} : 40
{Gene10_Down,Gene59_UP} : 50
{Gene28_Down,Gene76_Down} : 47
{Gene95_Down,Gene10_Down} : 42
{Gene66_UP,Gene10_Down} : 41
{Gene38_Down,Gene50_UP} : 40
{Gene59_UP,Gene89_UP} : 45
{Gene47_UP,Gene21_UP} : 45
{Gene96_Down,Gene86_Down} : 42
{Gene82_Down,Gene96_Down} : 52
{Gene38_Down,Gene84_UP} : 42
{Gene72_UP,Gene45_UP} : 44
{Gene67_UP,Gene94_UP} : 40
{Gene38_Down,Gene82_Down} : 48
{Gene21_UP,Gene96_Down} : 43
{Gene69_Down,Gene41_Down} : 46
{Gene25_UP,Gene91_UP} : 41
{Gene59_UP,Gene8_UP} : 49
{Gene96_Down,Gene51_Down} : 44
{Gene8_UP,Gene13_Down} : 40
{Gene72_UP,Gene35_Down} : 40
{Gene13_Down,Gene38_Down} : 47
{Gene43_UP,Gene72_UP} : 40
{Gene91_UP,Gene59_UP} : 47
{Gene8_UP,Gene32_Down} : 42
{Gene72_UP,Gene55_UP} : 41
{Gene82_Down,Gene10_Down} : 45
{Gene88_Down,Gene2_Down} : 48
{Gene13_Down,Gene52_Down} : 44
{Gene80_Down,Gene69_Down} : 41
{Gene59_UP,Gene10_Down} : 50
{Gene72_UP,Gene26_UP} : 40
{Gene38_Down,Gene88_Down} : 50
{Gene38_Down,Gene37_UP} : 41
{Gene91_UP,Gene32_Down} : 48
{Gene82_Down,Gene1_UP} : 46
{Gene88_Down,Gene13_Down} : 46
{Gene16_Down,Gene66_UP} : 42
{Gene59_UP,Gene70_Down} : 49
{Gene51_Down,Gene32_Down} : 41
{Gene20_Down,Gene54_UP} : 40
{Gene13_Down,Gene12_UP} : 40
{Gene36_UP,Gene87_UP} : 41
{Gene13_Down,Gene16_Down} : 41
{Gene47_UP,Gene58_Down} : 44
{Gene96_Down,Gene16_Down} : 44
{Gene6_UP,Gene87_UP} : 46
{Gene16_Down,Gene88_Down} : 42
{Gene87_UP,Gene89_UP} : 41
{Gene66_UP,Gene88_Down} : 42
{Gene89_UP,Gene6_UP} : 41
{Gene88_Down,Gene96_Down} : 49
{Gene1_UP,Gene88_Down} : 48
{Gene87_UP,Gene18_Down} : 40
{Gene65_Down,Gene30_Down} : 41
{Gene34_Down,Gene47_UP} : 40
{Gene1_UP,Gene76_Down} : 43
{Gene47_UP,Gene10_Down} : 51
{Gene2_Down,Gene36_UP} : 41
{Gene29_Down,Gene72_UP} : 40
{Gene32_Down,Gene88_Down} : 43
{Gene72_UP,Gene94_UP} : 45
{Gene70_Down,Gene69_Down} : 40
{Gene70_Down,Gene72_UP} : 49
{Gene96_Down,Gene41_Down} : 42
{Gene66_UP,Gene47_UP} : 41
{Gene70_Down,Gene59_UP} : 49
{Gene21_UP,Gene32_Down} : 48
{Gene91_UP,Gene21_UP} : 47
{Gene54_UP,Gene81_UP} : 43
{Gene54_UP,Gene69_Down} : 45
{Gene15_Down,Gene96_Down} : 40
{Gene87_UP,Gene88_Down} : 54
{Gene52_Down,Gene13_Down} : 44
{Gene52_Down,Gene45_UP} : 40
{Gene59_UP,Gene4_Down} : 40
{Gene91_UP,Gene87_UP} : 43
{Gene51_Down,Gene13_Down} : 41
{Gene54_UP,Gene28_Down} : 46
{Gene88_Down,Gene54_UP} : 52
{Gene25_UP,Gene72_UP} : 41
{Gene37_UP,Gene52_Down} : 40
{Gene67_UP,Gene82_Down} : 40
{Gene75_UP,Gene54_UP} : 42
{Gene6_UP,Gene94_UP} : 44
{Gene21_UP,Gene47_UP} : 45
{Gene5_UP,Gene6_UP} : 41
{Gene8_UP,Gene95_Down} : 43
{Gene32_Down,Gene76_Down} : 41
{Gene13_Down,Gene54_UP} : 42
{Gene59_UP,Gene40_UP} : 40
{Gene6_UP,Gene58_Down} : 47
{Gene2_Down,Gene76_Down} : 40
{Gene1_UP,Gene89_UP} : 43
{Gene81_UP,Gene88_Down} : 48
{Gene49_Down,Gene72_UP} : 43
{Gene100_Down,Gene6_UP} : 40
{Gene13_Down,Gene68_Down} : 41
{Gene76_Down,Gene72_UP} : 43
{Gene87_UP,Gene13_Down} : 44
{Gene80_Down,Gene8_UP} : 46
{Gene26_Down,Gene59_UP} : 41
{Gene24_Down,Gene38_Down} : 44
{Gene70_Down,Gene88_Down} : 44
{Gene59_UP,Gene88_Down} : 55
{Gene94_UP,Gene88_Down} : 40
{Gene36_UP,Gene59_UP} : 48
{Gene70_Down,Gene65_Down} : 47
{Gene1_UP,Gene81_UP} : 44
{Gene59_UP,Gene81_UP} : 41
{Gene82_Down,Gene44_Down} : 46
{Gene8_UP,Gene10_Down} : 42
{Gene96_Down,Gene72_UP} : 59
{Gene38_Down,Gene99_UP} : 45
{Gene82_Down,Gene58_Down} : 44
{Gene69_Down,Gene10_Down} : 44
{Gene72_UP,Gene32_Down} : 50
{Gene89_UP,Gene88_Down} : 41
{Gene70_Down,Gene32_Down} : 48
{Gene54_UP,Gene88_Down} : 52
{Gene17_UP,Gene72_UP} : 40
{Gene58_Down,Gene47_UP} : 44
{Gene72_UP,Gene52_Down} : 45
{Gene89_UP,Gene87_UP} : 41
printing l3
{Gene87_UP,Gene10_Down,Gene88_Down} : 40
{Gene38_Down,Gene94_UP,Gene70_Down} : 40
{Gene87_UP,Gene72_UP,Gene59_UP} : 40
{Gene38_Down,Gene10_Down,Gene47_UP} : 42
{Gene97_Down,Gene59_UP,Gene96_Down} : 42
{Gene91_UP,Gene6_UP,Gene32_Down} : 40
{Gene54_UP,Gene8_UP,Gene88_Down} : 42
{Gene28_Down,Gene47_UP,Gene88_Down} : 40
{Gene38_Down,Gene58_Down,Gene32_Down} : 40
{Gene10_Down,Gene38_Down,Gene65_Down} : 40
{Gene59_UP,Gene72_UP,Gene32_Down} : 41
{Gene38_Down,Gene6_UP,Gene32_Down} : 40
{Gene65_Down,Gene32_Down,Gene70_Down} : 41
{Gene38_Down,Gene72_UP,Gene59_UP} : 41
{Gene38_Down,Gene47_UP,Gene88_Down} : 40
{Gene1_UP,Gene28_Down,Gene38_Down} : 41
{Gene38_Down,Gene72_UP,Gene1_UP} : 40
{Gene47_UP,Gene38_Down,Gene1_UP} : 44
{Gene6_UP,Gene47_UP,Gene38_Down} : 41
{Gene72_UP,Gene59_UP,Gene58_Down} : 41
{Gene44_Down,Gene72_UP,Gene59_UP} : 43
{Gene52_Down,Gene41_Down,Gene38_Down} : 41
{Gene70_Down,Gene47_UP,Gene38_Down} : 43
{Gene87_UP,Gene28_Down,Gene41_Down} : 41
{Gene94_UP,Gene38_Down,Gene1_UP} : 40
{Gene10_Down,Gene38_Down,Gene1_UP} : 41
{Gene88_Down,Gene87_UP,Gene69_Down} : 40
{Gene65_Down,Gene38_Down,Gene1_UP} : 41
{Gene1_UP,Gene10_Down,Gene38_Down} : 41
{Gene24_Down,Gene54_UP,Gene88_Down} : 42
{Gene58_Down,Gene38_Down,Gene91_UP} : 40
{Gene10_Down,Gene87_UP,Gene88_Down} : 40
{Gene72_UP,Gene96_Down,Gene82_Down} : 48
{Gene72_UP,Gene28_Down,Gene82_Down} : 40
{Gene32_Down,Gene10_Down,Gene38_Down} : 41
{Gene70_Down,Gene10_Down,Gene47_UP} : 41
{Gene38_Down,Gene47_UP,Gene91_UP} : 44
{Gene38_Down,Gene94_UP,Gene1_UP} : 40
{Gene1_UP,Gene38_Down,Gene70_Down} : 45
{Gene47_UP,Gene87_UP,Gene38_Down} : 40
{Gene38_Down,Gene28_Down,Gene70_Down} : 41
{Gene32_Down,Gene59_UP,Gene38_Down} : 40
{Gene38_Down,Gene10_Down,Gene94_UP} : 43
{Gene47_UP,Gene41_Down,Gene88_Down} : 40
{Gene10_Down,Gene28_Down,Gene41_Down} : 41
{Gene41_Down,Gene47_UP,Gene88_Down} : 40
{Gene38_Down,Gene59_UP,Gene1_UP} : 40
{Gene47_UP,Gene38_Down,Gene2_Down} : 40
{Gene28_Down,Gene38_Down,Gene2_Down} : 41
{Gene59_UP,Gene72_UP,Gene58_Down} : 41
{Gene38_Down,Gene28_Down,Gene47_UP} : 41
{Gene41_Down,Gene28_Down,Gene88_Down} : 42
{Gene47_UP,Gene38_Down,Gene70_Down} : 43
{Gene38_Down,Gene1_UP,Gene70_Down} : 45
{Gene96_Down,Gene59_UP,Gene36_UP} : 42
{Gene88_Down,Gene72_UP,Gene59_UP} : 41
{Gene87_UP,Gene28_Down,Gene38_Down} : 41
{Gene44_Down,Gene59_UP,Gene82_Down} : 41
{Gene88_Down,Gene10_Down,Gene41_Down} : 40
{Gene1_UP,Gene10_Down,Gene94_UP} : 40
{Gene59_UP,Gene96_Down,Gene1_UP} : 40
{Gene6_UP,Gene91_UP,Gene32_Down} : 40
{Gene58_Down,Gene6_UP,Gene70_Down} : 40
{Gene88_Down,Gene87_UP,Gene38_Down} : 40
{Gene38_Down,Gene6_UP,Gene91_UP} : 41
{Gene38_Down,Gene67_UP,Gene28_Down} : 40
{Gene82_Down,Gene59_UP,Gene97_Down} : 45
{Gene54_UP,Gene24_Down,Gene88_Down} : 42
{Gene97_Down,Gene72_UP,Gene96_Down} : 43
{Gene47_UP,Gene38_Down,Gene91_UP} : 44
{Gene70_Down,Gene6_UP,Gene58_Down} : 40
{Gene41_Down,Gene52_Down,Gene38_Down} : 41
{Gene38_Down,Gene65_Down,Gene1_UP} : 41
{Gene94_UP,Gene38_Down,Gene32_Down} : 42
{Gene59_UP,Gene72_UP,Gene1_UP} : 42
{Gene13_Down,Gene72_UP,Gene59_UP} : 48
{Gene97_Down,Gene72_UP,Gene59_UP} : 46
{Gene36_UP,Gene59_UP,Gene96_Down} : 42
{Gene72_UP,Gene96_Down,Gene44_Down} : 41
{Gene58_Down,Gene38_Down,Gene32_Down} : 40
{Gene28_Down,Gene10_Down,Gene38_Down} : 40
{Gene32_Down,Gene38_Down,Gene58_Down} : 40
{Gene82_Down,Gene97_Down,Gene13_Down} : 42
{Gene2_Down,Gene72_UP,Gene59_UP} : 40
{Gene38_Down,Gene1_UP,Gene94_UP} : 40
{Gene88_Down,Gene87_UP,Gene59_UP} : 41
{Gene65_Down,Gene38_Down,Gene70_Down} : 42
{Gene38_Down,Gene52_Down,Gene87_UP} : 40
{Gene67_UP,Gene32_Down,Gene1_UP} : 41
{Gene41_Down,Gene28_Down,Gene38_Down} : 41
{Gene24_Down,Gene8_UP,Gene54_UP} : 40
{Gene59_UP,Gene72_UP,Gene68_Down} : 44
{Gene72_UP,Gene59_UP,Gene16_Down} : 41
{Gene88_Down,Gene87_UP,Gene28_Down} : 43
{Gene38_Down,Gene91_UP,Gene70_Down} : 41
{Gene91_UP,Gene38_Down,Gene58_Down} : 40
{Gene38_Down,Gene91_UP,Gene94_UP} : 41
{Gene38_Down,Gene52_Down,Gene65_Down} : 40
{Gene38_Down,Gene65_Down,Gene70_Down} : 42
{Gene13_Down,Gene97_Down,Gene82_Down} : 42
{Gene28_Down,Gene52_Down,Gene69_Down} : 40
{Gene2_Down,Gene28_Down,Gene38_Down} : 41
{Gene94_UP,Gene38_Down,Gene91_UP} : 41
{Gene88_Down,Gene28_Down,Gene41_Down} : 42
{Gene59_UP,Gene72_UP,Gene97_Down} : 46
{Gene47_UP,Gene28_Down,Gene10_Down} : 41
{Gene52_Down,Gene69_Down,Gene38_Down} : 41
{Gene82_Down,Gene72_UP,Gene13_Down} : 46
{Gene10_Down,Gene52_Down,Gene38_Down} : 40
{Gene28_Down,Gene41_Down,Gene88_Down} : 42
{Gene82_Down,Gene44_Down,Gene13_Down} : 41
{Gene28_Down,Gene59_UP,Gene96_Down} : 40
{Gene59_UP,Gene54_UP,Gene88_Down} : 40
{Gene52_Down,Gene28_Down,Gene41_Down} : 40
{Gene88_Down,Gene41_Down,Gene38_Down} : 40
{Gene70_Down,Gene67_UP,Gene38_Down} : 42
{Gene97_Down,Gene44_Down,Gene82_Down} : 41
{Gene38_Down,Gene67_UP,Gene70_Down} : 42
{Gene91_UP,Gene10_Down,Gene38_Down} : 42
{Gene67_UP,Gene38_Down,Gene32_Down} : 42
{Gene82_Down,Gene72_UP,Gene28_Down} : 40
{Gene32_Down,Gene38_Down,Gene94_UP} : 42
{Gene82_Down,Gene6_UP,Gene59_UP} : 40
{Gene28_Down,Gene87_UP,Gene41_Down} : 41
{Gene28_Down,Gene47_UP,Gene10_Down} : 41
{Gene38_Down,Gene52_Down,Gene10_Down} : 40
{Gene72_UP,Gene38_Down,Gene1_UP} : 40
{Gene59_UP,Gene96_Down,Gene36_UP} : 42
{Gene70_Down,Gene38_Down,Gene94_UP} : 40
{Gene28_Down,Gene52_Down,Gene38_Down} : 44
{Gene32_Down,Gene65_Down,Gene70_Down} : 41
{Gene10_Down,Gene94_UP,Gene1_UP} : 40
{Gene59_UP,Gene96_Down,Gene82_Down} : 48
{Gene87_UP,Gene59_UP,Gene88_Down} : 41
{Gene52_Down,Gene41_Down,Gene2_Down} : 40
{Gene6_UP,Gene38_Down,Gene32_Down} : 40
{Gene28_Down,Gene87_UP,Gene88_Down} : 43
{Gene97_Down,Gene72_UP,Gene82_Down} : 47
{Gene13_Down,Gene72_UP,Gene82_Down} : 46
{Gene44_Down,Gene82_Down,Gene13_Down} : 41
{Gene6_UP,Gene72_UP,Gene59_UP} : 42
{Gene8_UP,Gene24_Down,Gene54_UP} : 40
{Gene87_UP,Gene59_UP,Gene96_Down} : 40
{Gene2_Down,Gene41_Down,Gene38_Down} : 41
{Gene38_Down,Gene47_UP,Gene70_Down} : 43
{Gene69_Down,Gene52_Down,Gene38_Down} : 41
{Gene59_UP,Gene72_UP,Gene13_Down} : 48
{Gene70_Down,Gene38_Down,Gene65_Down} : 42
{Gene72_UP,Gene44_Down,Gene82_Down} : 40
{Gene72_UP,Gene97_Down,Gene13_Down} : 41
{Gene32_Down,Gene1_UP,Gene70_Down} : 40
{Gene28_Down,Gene10_Down,Gene41_Down} : 41
{Gene28_Down,Gene87_UP,Gene38_Down} : 41
{Gene72_UP,Gene59_UP,Gene36_UP} : 42
{Gene41_Down,Gene10_Down,Gene88_Down} : 40
{Gene96_Down,Gene59_UP,Gene88_Down} : 43
{Gene32_Down,Gene6_UP,Gene38_Down} : 40
{Gene59_UP,Gene87_UP,Gene72_UP} : 40
{Gene59_UP,Gene72_UP,Gene28_Down} : 40
{Gene32_Down,Gene28_Down,Gene38_Down} : 42
{Gene44_Down,Gene72_UP,Gene96_Down} : 41
{Gene82_Down,Gene72_UP,Gene96_Down} : 48
{Gene13_Down,Gene59_UP,Gene82_Down} : 46
{Gene97_Down,Gene96_Down,Gene82_Down} : 42
{Gene96_Down,Gene28_Down,Gene59_UP} : 40
{Gene2_Down,Gene28_Down,Gene41_Down} : 41
{Gene70_Down,Gene6_UP,Gene32_Down} : 41
{Gene88_Down,Gene80_Down,Gene8_UP} : 40
{Gene2_Down,Gene52_Down,Gene41_Down} : 40
{Gene28_Down,Gene38_Down,Gene88_Down} : 40
{Gene70_Down,Gene6_UP,Gene38_Down} : 42
{Gene59_UP,Gene82_Down,Gene13_Down} : 46
{Gene72_UP,Gene59_UP,Gene88_Down} : 41
{Gene28_Down,Gene38_Down,Gene70_Down} : 41
{Gene72_UP,Gene28_Down,Gene59_UP} : 40
{Gene72_UP,Gene59_UP,Gene28_Down} : 40
{Gene47_UP,Gene28_Down,Gene88_Down} : 40
{Gene94_UP,Gene10_Down,Gene1_UP} : 40
{Gene1_UP,Gene38_Down,Gene32_Down} : 41
{Gene87_UP,Gene47_UP,Gene38_Down} : 40
{Gene38_Down,Gene41_Down,Gene2_Down} : 41
{Gene70_Down,Gene32_Down,Gene1_UP} : 40
{Gene44_Down,Gene72_UP,Gene82_Down} : 40
{Gene52_Down,Gene87_UP,Gene38_Down} : 40
{Gene38_Down,Gene32_Down,Gene70_Down} : 43
{Gene41_Down,Gene87_UP,Gene28_Down} : 41
{Gene70_Down,Gene52_Down,Gene38_Down} : 41
{Gene65_Down,Gene10_Down,Gene38_Down} : 40
{Gene96_Down,Gene59_UP,Gene1_UP} : 40
{Gene28_Down,Gene41_Down,Gene2_Down} : 41
{Gene10_Down,Gene47_UP,Gene38_Down} : 42
{Gene87_UP,Gene38_Down,Gene88_Down} : 40
{Gene58_Down,Gene10_Down,Gene21_UP} : 40
{Gene38_Down,Gene28_Down,Gene1_UP} : 41
{Gene59_UP,Gene72_UP,Gene36_UP} : 42
{Gene88_Down,Gene87_UP,Gene10_Down} : 40
{Gene38_Down,Gene87_UP,Gene47_UP} : 40
{Gene47_UP,Gene6_UP,Gene38_Down} : 41
{Gene65_Down,Gene52_Down,Gene38_Down} : 40
{Gene13_Down,Gene59_UP,Gene97_Down} : 40
{Gene32_Down,Gene67_UP,Gene1_UP} : 41
{Gene32_Down,Gene52_Down,Gene38_Down} : 42
{Gene1_UP,Gene72_UP,Gene38_Down} : 40
{Gene38_Down,Gene28_Down,Gene10_Down} : 40
{Gene10_Down,Gene38_Down,Gene70_Down} : 41
{Gene68_Down,Gene72_UP,Gene59_UP} : 44
{Gene38_Down,Gene47_UP,Gene1_UP} : 44
{Gene38_Down,Gene52_Down,Gene32_Down} : 42
{Gene28_Down,Gene47_UP,Gene2_Down} : 40
{Gene96_Down,Gene72_UP,Gene59_UP} : 51
{Gene72_UP,Gene44_Down,Gene13_Down} : 41
{Gene1_UP,Gene32_Down,Gene70_Down} : 40
{Gene91_UP,Gene6_UP,Gene38_Down} : 41
{Gene72_UP,Gene59_UP,Gene97_Down} : 46
{Gene96_Down,Gene97_Down,Gene82_Down} : 42
{Gene47_UP,Gene28_Down,Gene38_Down} : 41
{Gene28_Down,Gene38_Down,Gene32_Down} : 42
{Gene87_UP,Gene54_UP,Gene88_Down} : 40
{Gene13_Down,Gene72_UP,Gene44_Down} : 41
{Gene67_UP,Gene1_UP,Gene70_Down} : 42
{Gene10_Down,Gene47_UP,Gene91_UP} : 41
{Gene88_Down,Gene47_UP,Gene38_Down} : 40
{Gene28_Down,Gene47_UP,Gene38_Down} : 41
{Gene41_Down,Gene52_Down,Gene28_Down} : 40
{Gene54_UP,Gene24_Down,Gene8_UP} : 40
{Gene32_Down,Gene72_UP,Gene59_UP} : 41
{Gene28_Down,Gene72_UP,Gene82_Down} : 40
{Gene52_Down,Gene69_Down,Gene28_Down} : 40
{Gene72_UP,Gene59_UP,Gene2_Down} : 40
{Gene82_Down,Gene44_Down,Gene97_Down} : 41
{Gene1_UP,Gene38_Down,Gene94_UP} : 40
{Gene44_Down,Gene97_Down,Gene82_Down} : 41
{Gene59_UP,Gene72_UP,Gene88_Down} : 41
{Gene72_UP,Gene96_Down,Gene13_Down} : 44
{Gene72_UP,Gene59_UP,Gene91_UP} : 40
{Gene59_UP,Gene96_Down,Gene97_Down} : 42
{Gene97_Down,Gene59_UP,Gene82_Down} : 45
{Gene47_UP,Gene52_Down,Gene38_Down} : 41
{Gene82_Down,Gene72_UP,Gene44_Down} : 40
{Gene72_UP,Gene59_UP,Gene82_Down} : 52
{Gene2_Down,Gene28_Down,Gene47_UP} : 40
{Gene10_Down,Gene38_Down,Gene32_Down} : 41
{Gene38_Down,Gene6_UP,Gene1_UP} : 40
{Gene38_Down,Gene6_UP,Gene70_Down} : 42
{Gene41_Down,Gene38_Down,Gene88_Down} : 40
{Gene8_UP,Gene80_Down,Gene88_Down} : 40
{Gene32_Down,Gene6_UP,Gene1_UP} : 40
{Gene1_UP,Gene47_UP,Gene38_Down} : 44
{Gene59_UP,Gene97_Down,Gene13_Down} : 40
{Gene59_UP,Gene38_Down,Gene32_Down} : 40
{Gene94_UP,Gene38_Down,Gene70_Down} : 40
{Gene10_Down,Gene58_Down,Gene21_UP} : 40
{Gene72_UP,Gene96_Down,Gene97_Down} : 43
{Gene38_Down,Gene1_UP,Gene65_Down} : 41
{Gene59_UP,Gene72_UP,Gene96_Down} : 51
{Gene59_UP,Gene97_Down,Gene82_Down} : 45
{Gene38_Down,Gene10_Down,Gene1_UP} : 41
{Gene59_UP,Gene38_Down,Gene1_UP} : 40
{Gene52_Down,Gene28_Down,Gene2_Down} : 40
{Gene88_Down,Gene28_Down,Gene10_Down} : 40
{Gene52_Down,Gene10_Down,Gene38_Down} : 40
{Gene88_Down,Gene28_Down,Gene47_UP} : 40
{Gene32_Down,Gene38_Down,Gene70_Down} : 43
{Gene44_Down,Gene72_UP,Gene13_Down} : 41
{Gene32_Down,Gene67_UP,Gene38_Down} : 42
{Gene97_Down,Gene72_UP,Gene44_Down} : 40
{Gene87_UP,Gene69_Down,Gene88_Down} : 40
{Gene96_Down,Gene72_UP,Gene13_Down} : 44
{Gene28_Down,Gene52_Down,Gene87_UP} : 41
{Gene97_Down,Gene59_UP,Gene13_Down} : 40
{Gene38_Down,Gene32_Down,Gene1_UP} : 41
{Gene52_Down,Gene38_Down,Gene2_Down} : 41
{Gene91_UP,Gene47_UP,Gene10_Down} : 41
{Gene38_Down,Gene52_Down,Gene2_Down} : 41
{Gene69_Down,Gene52_Down,Gene28_Down} : 40
{Gene59_UP,Gene72_UP,Gene70_Down} : 41
{Gene47_UP,Gene87_UP,Gene88_Down} : 40
{Gene88_Down,Gene87_UP,Gene54_UP} : 40
{Gene54_UP,Gene59_UP,Gene88_Down} : 40
{Gene96_Down,Gene72_UP,Gene44_Down} : 41
{Gene6_UP,Gene38_Down,Gene91_UP} : 41
